순번,발급사,BIN,전표인자명,개인/법인,브랜드,신용/체크,등록/수정일자,변경사항,비고
1273,BC카드,537732,부산비씨카드,개인,마스터,신용,,,
1274,BC카드,537736,씨티비씨카드,개인,마스터,신용,,,
1275,BC카드,537739,경남비씨카드,개인,마스터,신용,,,
1276,BC카드,537834,우리카드,개인,마스터,신용,,,우리BC카드
1277,신한카드,537943,신한카드체크,개인,마스터,체크,,,
1278,BC카드,537952,우리카드,개인,마스터,신용,,,우리BC카드
1279,롯데카드,538003,롯데카드,개인,마스터,신용,,,
1280,BC카드,538159,우체국체크,개인,마스터,체크,,,
1281,롯데카드,538165,롯데카드,개인,마스터,신용,,,
1282,BC카드,538179,우리카드,개인,마스터,신용,,,우리BC카드
1283,BC카드,538720,우리카드,개인,마스터,신용,,,우리BC카드
1284,BC카드,538803,BC 카드,개인,마스터,신용,,,
1285,BC카드,538806,BC 카드,개인,마스터,신용,,,
1286,BC카드,538811,NH비씨카드,개인,마스터,신용,,,
1287,BC카드,538812,NH농협비씨카드,개인,마스터,신용,,,
1288,BC카드,538820,비씨카드,개인,마스터,신용,,,
1289,BC카드,538823,SC비씨카드,개인,마스터,신용,2024. 11,변경,
1290,BC카드,538825,하나SK비씨카드,법인,마스터,신용,,,
1291,BC카드,538827,씨티비씨카드,개인,마스터,신용,2024. 11,변경,
1292,BC카드,538831,iM뱅크비씨카드,법인,마스터,신용,2024. 11,변경,
1293,BC카드,538832,부산비씨카드,개인,마스터,신용,2024. 11,변경,
1294,BC카드,538836,씨티비씨카드,법인,마스터,신용,,,
1295,BC카드,538839,경남비씨카드,개인,마스터,신용,2024. 11,변경,
1296,BC카드,538903,IBK비씨체크,개인,마스터,체크,,,
1297,BC카드,538920,우리체크,개인,마스터,체크,,,우리BC카드
1298,롯데카드,539030,롯데카드,개인,마스터,신용,,,
1299,BC카드,539771,경남비씨체크,개인,마스터,체크,,,
1300,삼성카드,540447,삼성 마스타,개인,마스터,신용,,,
1301,신한카드,540486,신한카드,개인,마스터,신용,,,
1302,하나카드,540497,하나카드,개인,마스터,신용,,,
1303,삼성카드,540537,삼성마스타법인,법인,마스터,신용,,,
1304,하나카드,540554,하나기업,법인,마스터,신용,,,
1305,하나카드,540799,하나GIFT,개인,마스터,기프트,,,
1306,KB국민카드,540926,KB국민카드,개인,마스터,신용,,,
1307,KB국민카드,540929,KB국민카드,개인,마스터,신용,,,
1308,KB국민카드,540935,KB국민카드,개인,마스터,신용,,,
1309,KB국민카드,540936,KB국민카드,개인,마스터,신용,,,
1310,KB국민카드,540947,KB국민카드,개인,마스터,신용,,,
1311,KB국민카드,540988,KB국민카드,개인,마스터,신용,,,
1312,삼성카드,541145,삼성 마스타,개인,마스터,신용,,,
1313,현대카드,541259,현대 마스터,개인,마스터,신용,,,
1314,KB국민카드,541468,KB국민카드,개인,마스터,신용,,,
1315,하나카드,541707,하나카드,개인,마스터,신용,,,
1316,신한카드,542158,신한카드,개인,마스터,신용,,,
1317,삼성카드,542184,삼성카드,개인,마스터,신용,,,
1318,BC카드,542220,우리카드,개인,마스터,신용,,,우리BC카드
1319,신한카드,542265,아이사랑카드,개인,마스터,신용,,,
1320,NH농협카드,542416,NH카드,개인,마스터,신용,,,
1321,NH농협카드,542564,NH Platinum,개인,마스터,신용,,,
1322,NH농협카드,542586,NH Platinum,개인,마스터,신용,,,
1323,BC카드,542720,우리카드,개인,마스터,신용,,,우리BC카드
1324,신한카드,542879,신한카드,개인,마스터,신용,,,
1325,BC카드,542934,우리카드,개인,마스터,신용,,,우리BC카드
1326,NH농협카드,543017,NH카드,개인,마스터,신용,,,
1327,NH농협카드,543241,NH Platinum,개인,마스터,신용,,,
1328,현대카드,543333,현대 마스터,개인,마스터,신용,,,
1329,현대카드,543341,현대 마스터,개인,마스터,신용,,,
1330,하나카드,543617,하나카드,개인,마스터,신용,,,
1331,신한카드,544004,신한카드,개인,마스터,신용,,,
1332,삼성카드,544082,삼성 마스타,개인,마스터,신용,,,
1333,BC카드,544120,우리체크,법인,마스터,체크,,,우리BC카드
1334,현대카드,544167,현대마스터개인,개인,마스터,신용,,,
1335,하나카드,544174,하나카드,개인,마스터,신용,,,
1336,현대카드,544203,현대마스터개인,개인,마스터,신용,,,
1337,현대카드,544689,현대마스터개인,개인,마스터,신용,,,
1338,삼성카드,545089,삼성 마스타,개인,마스터,신용,,,
1339,BC카드,545925,우리카드,개인,마스터,신용,,,우리BC카드
1340,NH농협카드,546111,NH체크카드,개인,마스터,체크,,,
1341,NH농협카드,546112,NH체크카드,개인,마스터,체크,,,
1342,하나카드,546252,하나카드,개인,마스터,신용,,,
1343,롯데카드,546418,롯데기프트카드,개인,마스터,기프트,,,
1344,삼성카드,546596,삼성 마스타,개인,마스터,신용,,,
1345,롯데카드,547109,롯데카드,개인,마스터,신용,,,
1346,현대카드,547227,현대마스터개인,개인,마스터,신용,,,
1347,BC카드,547422,우리체크,법인,마스터,체크,,,우리BC카드
1348,하나카드,547460,토스뱅크,개인,마스터,신용,,,
1349,롯데카드,547609,롯데법인카드,법인,마스터,신용,,,
1350,신한카드,547671,신한카드법인,법인,마스터,신용,,,
1351,전북은행,547924,전북JB체크,법인,마스터,체크,2022. 10,매입사 변경,
1352,BC카드,548020,우리체크,개인,마스터,체크,,,우리BC카드
1353,씨티카드,548213,씨티카드,개인,마스터,신용,,,
1354,씨티카드,548596,씨티카드,개인,마스터,신용,,,
1355,BC카드,548728,우리카드,개인,마스터,신용,,,우리BC카드
1356,BC카드,548732,부산비씨카드,법인,마스터,신용,,,
1357,현대카드,548750,현대마스터개인,개인,마스터,신용,,,
1358,삼성카드,548811,삼성개인신용,개인,마스터,신용,2024. 11,변경,
1359,삼성카드,548816,삼성 마스타,개인,마스터,신용,,,
1360,삼성카드,548818,삼성 마스타,개인,마스터,신용,,,
1361,신한카드,548841,신한카드,개인,마스터,신용,,,
1362,현대카드,548870,현대마스터개인,개인,마스터,신용,,,
1363,BC카드,548933,우리카드,개인,마스터,신용,,,우리BC카드
1364,현대카드,549153,현대 마스터,개인,마스터,신용,,,
1365,현대카드,549155,현대 마스터,개인,마스터,신용,,,
1366,현대카드,549509,현대마스터개인,개인,마스터,신용,,,
1367,하나카드,549737,토스뱅크,개인,마스터,신용,,,
1368,신한카드,549840,신한VIP카드,개인,마스터,신용,,,
1369,하나카드,549861,하나카드,개인,마스터,신용,,,
1370,현대카드,550000,현대마스터개인,개인,마스터,신용,,,
1371,현대카드,550347,현대마스터개인,개인,마스터,신용,,,
1372,신한카드,550744,신한카드체크,개인,마스터,체크,,,
1373,BC카드,551431,iM뱅크비씨체크,개인,마스터,체크,2024. 11,변경,
1374,삼성카드,552014,삼성 마스타,개인,마스터,신용,,,
1375,현대카드,552051,현대 마스터,개인,마스터,신용,,,
1376,현대카드,552052,현대 마스터,개인,마스터,신용,,,
1377,신한카드,552087,신한카드,개인,마스터,신용,,,
1378,BC카드,552103,BC PLATINUM,개인,마스터,신용,,,
1379,BC카드,552106,BC PLATINUM,개인,마스터,신용,,,
1380,BC카드,552111,NH비씨카드,개인,마스터,신용,,,
1381,BC카드,552112,NH비씨카드,개인,마스터,신용,,,
1382,삼성카드,552114,삼성 마스타,개인,마스터,신용,,,
1383,BC카드,552120,비씨카드,개인,마스터,신용,,,
1384,BC카드,552122,우리카드,개인,마스터,신용,,,우리BC카드
1385,BC카드,552123,SC비씨카드,개인,마스터,신용,,,
1386,BC카드,552125,하나SK비씨카드,개인,마스터,신용,,,
1387,BC카드,552131,iM뱅크비씨카드,개인,마스터,신용,2024. 11,변경,
1388,BC카드,552132,부산비씨카드,개인,마스터,신용,,,
1389,하나카드,552133,하나체크카드,개인,마스터,체크,,,
1390,롯데카드,552136,롯데다이아몬드,개인,마스터,신용,,,
1391,BC카드,552139,경남비씨카드,개인,마스터,신용,,,
1392,현대카드,552164,현대 마스터,개인,마스터,신용,,,
1393,삼성카드,552194,삼성 마스타,개인,마스터,신용,,,
1394,BC카드,552220,우리카드,개인,마스터,신용,,,우리BC카드
1395,현대카드,552290,개인레드,개인,마스터,신용,,,
1396,하나카드,552323,하나카드,개인,마스터,신용,,,
1397,현대카드,552376,개인블랙,개인,마스터,신용,,,
1398,현대카드,552377,개인퍼플,개인,마스터,신용,,,
1399,NH농협카드,552386,NH World,개인,마스터,신용,,,
1400,NH농협카드,552387,NH World,개인,마스터,신용,,,
1401,하나카드,552407,하나카드,개인,마스터,신용,,,
1402,BC카드,552432,부산비씨카드,개인,마스터,신용,,,
1403,현대카드,552441,현대마스터개인,개인,마스터,신용,,,
1404,현대카드,552445,현대마스터개인,개인,마스터,신용,,,
1405,BC카드,552527,씨티비씨카드,법인,마스터,신용,,,
1406,BC카드,552532,부산비씨카드,법인,마스터,신용,,,
1407,BC카드,552533,하나SK비씨카드,법인,마스터,신용,,,
1408,신한카드,552537,신한카드법인,법인,마스터,신용,,,
1409,신한카드,552576,신한카드법인,법인,마스터,신용,,,
1410,BC카드,552803,IBK비씨카드,법인,마스터,신용,,,
1411,BC카드,552806,KB국민비씨카드,법인,마스터,신용,,,
1412,BC카드,552811,NH농협비씨카드,법인,마스터,신용,,,
1413,BC카드,552812,NH농협비씨카드,법인,마스터,신용,,,
1414,BC카드,552821,신한비씨카드,법인,마스터,신용,,,
1415,BC카드,55282360,SC비씨카드,법인,마스터,신용,,,
1416,BC카드,55282361,SC비씨카드,법인,마스터,신용,,,
1417,BC카드,55282362,SC비씨카드,법인,마스터,신용,,,
1418,BC카드,55282363,SC비씨카드,법인,마스터,신용,,,
1419,BC카드,55282364,SC비씨카드,법인,마스터,신용,,,
1420,BC카드,55282398,SC비씨카드,법인,마스터,신용,,,
1421,BC카드,552839,경남비씨카드,법인,마스터,신용,,,
1422,BC카드,552920,우리카드,법인,마스터,신용,,,우리BC카드
1423,BC카드,553078,신한비씨카드,법인,마스터,신용,,,
1424,현대카드,553142,현대법인카드,법인,마스터,신용,,,
1425,신한카드,553144,신한카드법인,법인,마스터,신용,,,
1426,신한카드,553146,신한카드법인,법인,마스터,신용,,,
1427,삼성카드,553147,삼성 마스타,법인,마스터,신용,,,
1428,현대카드,553150,현대마스터법인,법인,마스터,신용,,,
1429,KB국민카드,553151,KB CEO기업카드,법인,마스터,신용,,,
1430,신한카드,553152,신한카드법인,법인,마스터,신용,,,
1431,롯데카드,553155,롯데법인플래티,법인,마스터,신용,,,
1432,하나카드,553168,하나카드,법인,마스터,신용,,,
1433,롯데카드,553169,롯데법인다이아,법인,마스터,신용,,,
1434,NH농협카드,553171,NH기업카드,법인,마스터,신용,,,
1435,NH농협카드,553172,NH기업카드,법인,마스터,신용,,,
1436,하나카드,553173,하나기업,법인,마스터,신용,,,
1437,삼성카드,553176,삼성마스타,법인,마스터,신용,,,
1438,하나카드,553177,하나카드,개인,마스터,신용,,,
1439,BC카드,553178,신한비씨카드,법인,마스터,신용,,,
1440,하나카드,553179,하나카드,개인,마스터,신용,,,
1441,NH농협카드,553180,NH Diamond,법인,마스터,신용,,,
1442,NH농협카드,553181,NH Diamond,법인,마스터,신용,,,
1443,하나카드,553184,하나기업,법인,마스터,신용,,,
1444,전북은행,553190,전북JB카드,법인,마스터,신용,2022. 10,매입사 변경,
1445,BC카드,553208,우리카드,법인,마스터,신용,,,우리BC카드
1446,BC카드,553211,NH농협비씨카드,법인,마스터,신용,,,
1447,BC카드,553212,NH농협비씨카드,법인,마스터,신용,,,
1448,BC카드,553213,NH농협비씨카드,법인,마스터,신용,,,
1449,BC카드,553214,NH농협비씨카드,법인,마스터,신용,,,
1450,BC카드,553219,비씨카드,법인,마스터,신용,,,
1451,BC카드,553220,우리카드,법인,마스터,신용,,,우리BC카드
1452,BC카드,553221,iM뱅크비씨카드,법인,마스터,신용,2024. 11,변경,
1453,BC카드,553224,우리체크,법인,마스터,체크,,,우리BC카드
1454,BC카드,553225,하나비씨카드,법인,마스터,신용,,,
1455,현대카드,553406,현대 마스터,법인,마스터,신용,,,
1456,현대카드,553423,현대 마스터,법인,마스터,신용,,,
1457,전북은행,553531,전북JB카드,법인,마스터,신용,2022. 10,매입사 변경,
1458,BC카드,553820,우리체크,개인,마스터,체크,,,우리BC카드
1459,KB국민카드,554345,KB기업프리체크,법인,마스터,체크,,,
1460,KB국민카드,554346,KB체크프리패스,개인,마스터,체크,,,
1461,KB국민카드,554349,KB체크프리패스,개인,마스터,체크,,,
1462,KB국민카드,554382,KB체크프리패스,개인,마스터,체크,,,
1463,신한카드,554481,신한카드,개인,마스터,신용,,,
1464,BC카드,554578,신한비씨카드,개인,마스터,신용,,,
1465,BC카드,554620,우리카드,개인,마스터,신용,,,우리BC카드
1466,KB국민카드,554648,KB국민카드,개인,마스터,신용,,,
1467,KB국민카드,554959,KB플래티늄카드,개인,마스터,신용,,,
1468,KB국민카드,554963,KB플래티늄카드,개인,마스터,신용,,,
1469,KB국민카드,554973,KB플래티늄카드,개인,마스터,신용,,,
1470,삼성카드,555023,삼성마스타법인,법인,마스터,신용,,,
1471,KB국민카드,555231,KB기업카드,법인,마스터,신용,,,
1472,삼성카드,555511,삼성라운지,개인,마스터,신용,,,
1473,BC카드,555870,우체국체크,법인,마스터,체크,,,
1474,전북은행,555904,전북JB카드,개인,마스터,신용,2022. 10,매입사 변경,
1475,BC카드,555916,우리카드,개인,마스터,신용,,,우리BC카드
1476,롯데카드,556608,롯데법인카드,법인,마스터,신용,,,
1477,하나카드,556659,하나카드,법인,마스터,신용,,,
1478,BC카드,556678,신한비씨카드,법인,마스터,신용,,,
1479,KB국민카드,557042,KB국민카드,개인,마스터,신용,,,
1480,KB국민카드,557712,KB국민카드,개인,마스터,신용,,,
1481,KB국민카드,557811,KB체크기업카드,법인,마스터,체크,,,
1482,전북은행,557889,전북JB카드,개인,마스터,신용,2022. 10,매입사 변경,
1483,신한카드,558370,신한카드,개인,마스터,신용,,,
1484,BC카드,558420,우리카드,법인,마스터,신용,,,우리BC카드
1485,씨티카드,558453,씨티카드,개인,마스터,신용,,,
1486,BC카드,558503,IBK비씨카드,법인,마스터,신용,,,
1487,BC카드,558506,KB국민비씨카드,법인,마스터,신용,,,
1488,BC카드,558511,NH농협비씨카드,법인,마스터,신용,,,
1489,BC카드,558512,NH농협비씨카드,법인,마스터,신용,,,
